sweep_name,component,swept_value,coupled_negative_component,coupled_negative_value,run_id,status,raw_file,log_file,plot_file,manual_behavior_label,manual_notes
Re2,Re2,250.0,,,10,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0010.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0010.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\plots\Re2_0010.png,,
Re2,Re2,260.0,,,11,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0011.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0011.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\plots\Re2_0011.png,,
Re2,Re2,270.0,,,12,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0012.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0012.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\plots\Re2_0012.png,,
Re2,Re2,280.0,,,13,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0013.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0013.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\plots\Re2_0013.png,,
Re2,Re2,290.0,,,14,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0014.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0014.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\plots\Re2_0014.png,,
Re2,Re2,300.0,,,15,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0015.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0015.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\plots\Re2_0015.png,,
Re2,Re2,310.0,,,16,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0016.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0016.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\plots\Re2_0016.png,,
Re2,Re2,320.0,,,17,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0017.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0017.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\plots\Re2_0017.png,,
Re2,Re2,330.0,,,18,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0018.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0018.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\plots\Re2_0018.png,,
Re2,Re2,340.0,,,19,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0019.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0019.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\plots\Re2_0019.png,,
Re2,Re2,350.0,,,20,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0020.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\raw_runs\Re2_0020.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\07_Re2\plots\Re2_0020.png,,
