sweep_name,component,swept_value,coupled_negative_component,coupled_negative_value,run_id,status,raw_file,log_file,plot_file,manual_behavior_label,manual_notes
C1,C1,9.094158061085289e-09,,,10,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0010.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0010.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0010.png,,
C1,C1,1.1340670909761679e-08,,,11,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0011.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0011.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0011.png,,
C1,C1,1.4142135623730952e-08,,,12,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0012.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0012.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0012.png,,
C1,C1,1.7635640923840493e-08,,,13,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0013.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0013.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0013.png,,
C1,C1,2.19921403011256e-08,,,14,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0014.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0014.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0014.png,,
C1,C1,2.7424817567620733e-08,,,15,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0015.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0015.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0015.png,,
C1,C1,3.4199518933533964e-08,,,16,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0016.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0016.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0016.png,,
C1,C1,4.2647762100924653e-08,,,17,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0017.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0017.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0017.png,,
C1,C1,5.3182958969449895e-08,,,18,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0018.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0018.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0018.png,,
C1,C1,6.632064580675554e-08,,,19,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0019.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0019.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0019.png,,
C1,C1,8.270371084000287e-08,,,20,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0020.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0020.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0020.png,,
C1,C1,1.031338537721246e-07,,,21,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0021.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0021.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0021.png,,
C1,C1,1.2861081668351451e-07,,,22,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0022.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0022.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0022.png,,
C1,C1,1.6038130606994992e-07,,,23,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0023.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0023.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0023.png,,
C1,C1,2.0000000000000002e-07,,,24,ok,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0024.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\raw_runs\C1_0024.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_one_by_one\03_C1\plots\C1_0024.png,,
