run_id,status,RL1_value,C1_value,raw_file,log_file,plot_file,manual_behavior_label,manual_notes,error
107,ok,4500.0,1.8647409385996303e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0107.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0107.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0107.png,,,
108,ok,4500.0,2.208636317342515e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0108.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0108.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0108.png,,,
109,ok,4500.0,2.6159528550639355e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0109.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0109.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0109.png,,,
110,ok,4500.0,3.098386676965935e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0110.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0110.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0110.png,,,
111,ok,4500.0,3.6697909067498772e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0111.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0111.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0111.png,,,
112,ok,4500.0,4.346573460111787e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0112.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0112.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0112.png,,,
113,ok,4500.0,5.148168199283139e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0113.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0113.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0113.png,,,
114,ok,4500.0,6.09759297785538e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0114.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0114.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0114.png,,,
115,ok,4500.0,7.222110600187557e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0115.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0115.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0115.png,,,
116,ok,4500.0,8.55401167489644e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0116.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0116.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0116.png,,,
117,ok,4500.0,1.0131541842126369e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0117.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0117.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0117.png,,,
118,ok,4500.0,1.2000000000000008e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0118.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0118.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0118.png,,,
119,ok,4750.0,8.000000000000003e-10,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0119.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0119.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0119.png,,,
120,ok,4750.0,9.47535937727046e-10,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0120.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0120.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0120.png,,,
121,failed,4750.0,1.1222804416053399e-09,,,,,,"argument should be a str or an os.PathLike object where __fspath__ returns a str, not 'NoneType'"
122,ok,4750.0,1.329251313286548e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0122.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0122.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0122.png,,,
123,ok,4750.0,1.574391737012345e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0123.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0123.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0123.png,,,
124,ok,4750.0,1.8647409385996303e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0124.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0124.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0124.png,,,
125,ok,4750.0,2.208636317342515e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0125.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0125.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0125.png,,,
126,ok,4750.0,2.6159528550639355e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0126.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0126.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0126.png,,,
127,ok,4750.0,3.098386676965935e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0127.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0127.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0127.png,,,
128,ok,4750.0,3.6697909067498772e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0128.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0128.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0128.png,,,
129,ok,4750.0,4.346573460111787e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0129.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0129.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0129.png,,,
130,ok,4750.0,5.148168199283139e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0130.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0130.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0130.png,,,
131,ok,4750.0,6.09759297785538e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0131.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0131.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0131.png,,,
132,ok,4750.0,7.222110600187557e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0132.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0132.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0132.png,,,
133,ok,4750.0,8.55401167489644e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0133.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0133.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0133.png,,,
134,ok,4750.0,1.0131541842126369e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0134.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0134.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0134.png,,,
135,ok,4750.0,1.2000000000000008e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0135.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0135.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0135.png,,,
136,ok,5000.0,8.000000000000003e-10,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0136.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0136.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0136.png,,,
137,ok,5000.0,9.47535937727046e-10,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0137.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0137.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0137.png,,,
138,ok,5000.0,1.1222804416053399e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0138.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0138.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0138.png,,,
139,ok,5000.0,1.329251313286548e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0139.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0139.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0139.png,,,
140,ok,5000.0,1.574391737012345e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0140.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0140.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0140.png,,,
141,ok,5000.0,1.8647409385996303e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0141.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0141.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0141.png,,,
142,ok,5000.0,2.208636317342515e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0142.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0142.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0142.png,,,
143,ok,5000.0,2.6159528550639355e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0143.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0143.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0143.png,,,
144,ok,5000.0,3.098386676965935e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0144.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0144.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0144.png,,,
145,ok,5000.0,3.6697909067498772e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0145.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0145.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0145.png,,,
146,ok,5000.0,4.346573460111787e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0146.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0146.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0146.png,,,
147,ok,5000.0,5.148168199283139e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0147.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0147.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0147.png,,,
148,ok,5000.0,6.09759297785538e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0148.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0148.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0148.png,,,
149,ok,5000.0,7.222110600187557e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0149.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0149.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0149.png,,,
150,ok,5000.0,8.55401167489644e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0150.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0150.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0150.png,,,
151,ok,5000.0,1.0131541842126369e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0151.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0151.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0151.png,,,
152,ok,5000.0,1.2000000000000008e-08,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0152.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0152.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0152.png,,,
153,ok,5250.0,8.000000000000003e-10,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0153.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0153.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0153.png,,,
154,ok,5250.0,9.47535937727046e-10,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0154.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0154.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0154.png,,,
155,ok,5250.0,1.1222804416053399e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0155.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0155.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0155.png,,,
156,ok,5250.0,1.329251313286548e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0156.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0156.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0156.png,,,
157,ok,5250.0,1.574391737012345e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0157.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0157.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0157.png,,,
158,ok,5250.0,1.8647409385996303e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0158.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0158.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0158.png,,,
159,ok,5250.0,2.208636317342515e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0159.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0159.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0159.png,,,
160,ok,5250.0,2.6159528550639355e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0160.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0160.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0160.png,,,
161,ok,5250.0,3.098386676965935e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0161.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0161.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0161.png,,,
162,ok,5250.0,3.6697909067498772e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0162.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0162.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0162.png,,,
163,ok,5250.0,4.346573460111787e-09,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0163.raw,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\raw_runs\map_0163.log,C:\Users\vchat\Downloads\Vaishnavi_s_Thesis\automation\results_behavior_windows\all_or_nothing\coupling_rl1_c1\plots\map_0163.png,,,
